F1,Accuracy,Precision,Recall,Features
0.970078988,0.973637961,0.973278237,0.968380174,sess;tcp;dns;mdns;quic;bootp;ssdp;classicstun
0.969804166,0.969244288,0.970082551,0.969747622,sess;tcp;dns;mdns;quic;bootp;ssdp;ntp
0.967002588,0.968365554,0.971908536,0.965410363,sess;tcp;dns;mdns;quic;bootp;classicstun;ntp
0.972946901,0.973637961,0.976768896,0.97143783,sess;tcp;dns;mdns;quic;ssdp;classicstun;ntp
0.977988208,0.979789104,0.982384106,0.976026191,sess;tcp;dns;mdns;ssl;bootp;ssdp;classicstun
0.966448986,0.966168717,0.969263291,0.965885789,sess;tcp;dns;mdns;ssl;bootp;ssdp;ntp
0.972354134,0.974516696,0.975351067,0.971836924,sess;tcp;dns;mdns;ssl;bootp;classicstun;ntp
0.974760706,0.975395431,0.979710154,0.973437586,sess;tcp;dns;mdns;ssl;ssdp;classicstun;ntp
0.973560728,0.971441125,0.977780335,0.971997613,sess;tcp;dns;mdns;bootp;ssdp;classicstun;ntp
0.968370847,0.969683656,0.973900078,0.966282502,sess;tcp;dns;quic;ssl;bootp;ssdp;classicstun
0.971618192,0.970123023,0.97679121,0.969848734,sess;tcp;dns;quic;ssl;bootp;ssdp;ntp
0.972078115,0.974516696,0.979090625,0.969497497,sess;tcp;dns;quic;ssl;bootp;classicstun;ntp
0.970358827,0.973637961,0.978409257,0.967324765,sess;tcp;dns;quic;ssl;ssdp;classicstun;ntp
0.970092002,0.971001757,0.974494903,0.968210785,sess;tcp;dns;quic;bootp;ssdp;classicstun;ntp
0.971661808,0.971001757,0.977012212,0.969139023,sess;tcp;dns;ssl;bootp;ssdp;classicstun;ntp
0.975028668,0.9771529,0.978789625,0.973128593,sess;tcp;mdns;quic;ssl;bootp;ssdp;classicstun
0.962799532,0.966168717,0.969120469,0.960841509,sess;tcp;mdns;quic;ssl;bootp;ssdp;ntp
0.969552789,0.971441125,0.974128099,0.967562788,sess;tcp;mdns;quic;ssl;bootp;classicstun;ntp
0.963504352,0.96397188,0.970901295,0.962857891,sess;tcp;mdns;quic;ssl;ssdp;classicstun;ntp
0.97148111,0.97056239,0.975453699,0.970078912,sess;tcp;mdns;quic;bootp;ssdp;classicstun;ntp
0.972876055,0.974516696,0.9775652,0.971145026,sess;tcp;mdns;ssl;bootp;ssdp;classicstun;ntp
0.972332575,0.972759227,0.978168013,0.970276934,sess;tcp;quic;ssl;bootp;ssdp;classicstun;ntp
0.973977631,0.976713533,0.978243295,0.971726041,sess;http;mqtt;dns;mdns;quic;ssl;bootp
0.968824487,0.967926186,0.971860552,0.967536219,sess;http;mqtt;dns;mdns;quic;ssl;ssdp
0.97666917,0.978031634,0.979799394,0.974669377,sess;http;mqtt;dns;mdns;quic;ssl;classicstun
0.972612665,0.974516696,0.976895702,0.970350635,sess;http;mqtt;dns;mdns;quic;ssl;ntp
0.973971337,0.974956063,0.975898537,0.972661387,sess;http;mqtt;dns;mdns;quic;bootp;ssdp
0.966027757,0.967926186,0.9691287,0.964974645,sess;http;mqtt;dns;mdns;quic;bootp;classicstun
0.966737993,0.968365554,0.970224078,0.965762704,sess;http;mqtt;dns;mdns;quic;bootp;ntp
0.967878312,0.968804921,0.973503365,0.965622935,sess;http;mqtt;dns;mdns;quic;ssdp;classicstun
0.966135697,0.967486819,0.967958617,0.965304488,sess;http;mqtt;dns;mdns;quic;ssdp;ntp
0.96215281,0.964411248,0.965277018,0.960530761,sess;http;mqtt;dns;mdns;quic;classicstun;ntp
0.971034595,0.969244288,0.973468746,0.969848078,sess;http;mqtt;dns;mdns;ssl;bootp;ssdp
0.969990722,0.969244288,0.974387237,0.968515523,sess;http;mqtt;dns;mdns;ssl;bootp;classicstun
0.973541661,0.974077329,0.978965977,0.971338144,sess;http;mqtt;dns;mdns;ssl;bootp;ntp
0.970331866,0.971441125,0.973976604,0.968547129,sess;http;mqtt;dns;mdns;ssl;ssdp;classicstun
0.967735678,0.969244288,0.973401441,0.966967884,sess;http;mqtt;dns;mdns;ssl;ssdp;ntp
0.973022489,0.972759227,0.976929559,0.970983392,sess;http;mqtt;dns;mdns;ssl;classicstun;ntp
0.973247158,0.973637961,0.97587498,0.971702157,sess;http;mqtt;dns;mdns;bootp;ssdp;classicstun
0.962102579,0.961335677,0.965079781,0.961078614,sess;http;mqtt;dns;mdns;bootp;ssdp;ntp
0.967021032,0.969244288,0.969408151,0.965482859,sess;http;mqtt;dns;mdns;bootp;classicstun;ntp
0.964642305,0.963093146,0.969491398,0.963246377,sess;http;mqtt;dns;mdns;ssdp;classicstun;ntp
0.972815176,0.974956063,0.975628702,0.971299039,sess;http;mqtt;dns;quic;ssl;bootp;ssdp
0.967412859,0.968365554,0.973929657,0.964892176,sess;http;mqtt;dns;quic;ssl;bootp;classicstun
0.963782924,0.967047452,0.970851288,0.962628189,sess;http;mqtt;dns;quic;ssl;bootp;ntp
0.970939224,0.972759227,0.976795694,0.968715291,sess;http;mqtt;dns;quic;ssl;ssdp;classicstun
0.964492546,0.965289982,0.974103255,0.962319371,sess;http;mqtt;dns;quic;ssl;ssdp;ntp
0.969462508,0.969244288,0.972940521,0.967795877,sess;http;mqtt;dns;quic;ssl;classicstun;ntp
0.964818088,0.964411248,0.967754426,0.963658763,sess;http;mqtt;dns;quic;bootp;ssdp;classicstun
0.974839856,0.976274165,0.974849055,0.974954835,sess;http;mqtt;dns;quic;bootp;ssdp;ntp
0.971317526,0.973198594,0.974795512,0.969829248,sess;http;mqtt;dns;quic;bootp;classicstun;ntp
0.960348824,0.962214411,0.964633751,0.959341734,sess;http;mqtt;dns;quic;ssdp;classicstun;ntp
0.964232312,0.96397188,0.969352158,0.962308844,sess;http;mqtt;dns;ssl;bootp;ssdp;classicstun
0.969348575,0.970123023,0.974482852,0.966722368,sess;http;mqtt;dns;ssl;bootp;ssdp;ntp
0.968826688,0.969683656,0.972920671,0.966340594,sess;http;mqtt;dns;ssl;bootp;classicstun;ntp
0.967809974,0.967047452,0.972172969,0.966324059,sess;http;mqtt;dns;ssl;ssdp;classicstun;ntp
0.967430191,0.968804921,0.97136338,0.965866679,sess;http;mqtt;dns;bootp;ssdp;classicstun;ntp
0.961591765,0.963093146,0.966448923,0.960091973,sess;http;mqtt;mdns;quic;ssl;bootp;ssdp
0.968456711,0.969244288,0.974743787,0.966671729,sess;http;mqtt;mdns;quic;ssl;bootp;classicstun
0.963097005,0.965289982,0.971410266,0.96323187,sess;http;mqtt;mdns;quic;ssl;bootp;ntp
0.967544468,0.967486819,0.970691791,0.965955998,sess;http;mqtt;mdns;quic;ssl;ssdp;classicstun
0.95892292,0.961775044,0.964415093,0.957899029,sess;http;mqtt;mdns;quic;ssl;ssdp;ntp
0.971176916,0.972319859,0.976519527,0.969560657,sess;http;mqtt;mdns;quic;ssl;classicstun;ntp
0.957871475,0.961775044,0.963642197,0.955255039,sess;http;mqtt;mdns;quic;bootp;ssdp;classicstun
0.948335489,0.95254833,0.950171567,0.947585363,sess;http;mqtt;mdns;quic;bootp;ssdp;ntp
0.916642725,0.919156415,0.919168276,0.916099324,sess;http;mqtt;mdns;quic;bootp;classicstun;ntp
0.964118744,0.967047452,0.970172379,0.96140343,sess;http;mqtt;mdns;quic;ssdp;classicstun;ntp
0.95960556,0.960896309,0.966565398,0.95833727,sess;http;mqtt;mdns;ssl;bootp;ssdp;classicstun
0.962875221,0.966168717,0.969836912,0.961005756,sess;http;mqtt;mdns;ssl;bootp;ssdp;ntp
0.970819159,0.973637961,0.976168167,0.967604239,sess;http;mqtt;mdns;ssl;bootp;classicstun;ntp
0.9672826,0.969244288,0.975676584,0.96532474,sess;http;mqtt;mdns;ssl;ssdp;classicstun;ntp
0.964225583,0.967486819,0.970117955,0.961140283,sess;http;mqtt;mdns;bootp;ssdp;classicstun;ntp
0.968725172,0.97056239,0.974961328,0.967677328,sess;http;mqtt;quic;ssl;bootp;ssdp;classicstun
0.957044643,0.958699473,0.965900825,0.95681448,sess;http;mqtt;quic;ssl;bootp;ssdp;ntp
0.971960901,0.971880492,0.97559014,0.970100092,sess;http;mqtt;quic;ssl;bootp;classicstun;ntp
0.970071853,0.973198594,0.977082246,0.967807264,sess;http;mqtt;quic;ssl;ssdp;classicstun;ntp
0.959251796,0.963093146,0.964778737,0.957736362,sess;http;mqtt;quic;bootp;ssdp;classicstun;ntp
0.97077756,0.972319859,0.976362207,0.96892023,sess;http;mqtt;ssl;bootp;ssdp;classicstun;ntp
0.967503393,0.969244288,0.97302101,0.965461188,sess;http;dns;mdns;quic;ssl;bootp;ssdp
0.968066713,0.969244288,0.976328708,0.966779624,sess;http;dns;mdns;quic;ssl;bootp;classicstun
0.970117602,0.971441125,0.973080787,0.968629286,sess;http;dns;mdns;quic;ssl;bootp;ntp
0.970253811,0.971001757,0.975623665,0.967617987,sess;http;dns;mdns;quic;ssl;ssdp;classicstun
0.971414463,0.971441125,0.973864139,0.970663097,sess;http;dns;mdns;quic;ssl;ssdp;ntp
0.971966984,0.972319859,0.97714855,0.970477021,sess;http;dns;mdns;quic;ssl;classicstun;ntp
0.968042513,0.968804921,0.975415691,0.965287794,sess;http;dns;mdns;quic;bootp;ssdp;classicstun
0.972712597,0.973637961,0.974032183,0.971743931,sess;http;dns;mdns;quic;bootp;ssdp;ntp
0.973634684,0.975834798,0.978910755,0.971363971,sess;http;dns;mdns;quic;bootp;classicstun;ntp
0.968405171,0.969244288,0.975978458,0.966402545,sess;http;dns;mdns;quic;ssdp;classicstun;ntp
0.973869163,0.974956063,0.977718169,0.972219293,sess;http;dns;mdns;ssl;bootp;ssdp;classicstun
0.972320065,0.974077329,0.977847021,0.97034511,sess;http;dns;mdns;ssl;bootp;ssdp;ntp
0.970599792,0.972319859,0.973945957,0.968854049,sess;http;dns;mdns;ssl;bootp;classicstun;ntp
0.971646083,0.971001757,0.97775089,0.969268933,sess;http;dns;mdns;ssl;ssdp;classicstun;ntp
0.965704986,0.968365554,0.972372179,0.964573115,sess;http;dns;mdns;bootp;ssdp;classicstun;ntp
0.969911113,0.971001757,0.976833154,0.967837981,sess;http;dns;quic;ssl;bootp;ssdp;classicstun
0.961147621,0.963532513,0.965049615,0.959103287,sess;http;dns;quic;ssl;bootp;ssdp;ntp
0.969883542,0.971441125,0.977570085,0.967154782,sess;http;dns;quic;ssl;bootp;classicstun;ntp
0.973027926,0.974516696,0.978004811,0.971093818,sess;http;dns;quic;ssl;ssdp;classicstun;ntp
0.966935326,0.964411248,0.973608411,0.965054933,sess;http;dns;quic;bootp;ssdp;classicstun;ntp
0.971850534,0.973637961,0.976703363,0.969663118,sess;http;dns;ssl;bootp;ssdp;classicstun;ntp
0.965154429,0.967047452,0.970610081,0.962819255,sess;http;mdns;quic;ssl;bootp;ssdp;classicstun
0.96129205,0.965289982,0.967792962,0.960601148,sess;http;mdns;quic;ssl;bootp;ssdp;ntp
0.970608243,0.971001757,0.974656005,0.96858152,sess;http;mdns;quic;ssl;bootp;classicstun;ntp
0.965775611,0.967926186,0.974377286,0.964311567,sess;http;mdns;quic;ssl;ssdp;classicstun;ntp
0.959116687,0.964411248,0.96799453,0.956642122,sess;http;mdns;quic;bootp;ssdp;classicstun;ntp
0.965078013,0.964850615,0.97433456,0.963546256,sess;http;mdns;ssl;bootp;ssdp;classicstun;ntp
0.967090023,0.970123023,0.973259216,0.964232361,sess;http;quic;ssl;bootp;ssdp;classicstun;ntp
0.970009752,0.972319859,0.97347651,0.968634705,sess;mqtt;dns;mdns;quic;ssl;bootp;ssdp
0.968883992,0.971001757,0.978335311,0.966628051,sess;mqtt;dns;mdns;quic;ssl;bootp;classicstun
0.964934594,0.964411248,0.969677767,0.962811195,sess;mqtt;dns;mdns;quic;ssl;bootp;ntp
0.964809334,0.96572935,0.971514004,0.962577225,sess;mqtt;dns;mdns;quic;ssl;ssdp;classicstun
0.971842199,0.973637961,0.978743796,0.969341448,sess;mqtt;dns;mdns;quic;ssl;ssdp;ntp
0.967637907,0.967926186,0.973935154,0.965675936,sess;mqtt;dns;mdns;quic;ssl;classicstun;ntp
0.974888108,0.974516696,0.978325065,0.973254763,sess;mqtt;dns;mdns;quic;bootp;ssdp;classicstun
0.967726445,0.967926186,0.968311274,0.967562442,sess;mqtt;dns;mdns;quic;bootp;ssdp;ntp
0.965634812,0.968804921,0.971658208,0.963632954,sess;mqtt;dns;mdns;quic;bootp;classicstun;ntp
0.968865661,0.969244288,0.973651799,0.966671108,sess;mqtt;dns;mdns;quic;ssdp;classicstun;ntp
0.968417684,0.968365554,0.974550899,0.966504056,sess;mqtt;dns;mdns;ssl;bootp;ssdp;classicstun
0.971809496,0.973198594,0.975230602,0.970552305,sess;mqtt;dns;mdns;ssl;bootp;ssdp;ntp
0.970087777,0.970123023,0.973137936,0.968137944,sess;mqtt;dns;mdns;ssl;bootp;classicstun;ntp
0.972060912,0.972319859,0.97763513,0.969513238,sess;mqtt;dns;mdns;ssl;ssdp;classicstun;ntp
0.974926421,0.974077329,0.97943712,0.973538397,sess;mqtt;dns;mdns;bootp;ssdp;classicstun;ntp
0.969265837,0.971880492,0.978003052,0.966544103,sess;mqtt;dns;quic;ssl;bootp;ssdp;classicstun
0.970681838,0.969244288,0.973585685,0.96931708,sess;mqtt;dns;quic;ssl;bootp;ssdp;ntp
0.968389885,0.969683656,0.972301781,0.966960152,sess;mqtt;dns;quic;ssl;bootp;classicstun;ntp
0.971268205,0.972759227,0.9787606,0.970020122,sess;mqtt;dns;quic;ssl;ssdp;classicstun;ntp
0.971714881,0.973198594,0.976592959,0.970267504,sess;mqtt;dns;quic;bootp;ssdp;classicstun;ntp
0.975375777,0.976713533,0.980320744,0.973068542,sess;mqtt;dns;ssl;bootp;ssdp;classicstun;ntp
0.969203471,0.971880492,0.975086149,0.966901243,sess;mqtt;mdns;quic;ssl;bootp;ssdp;classicstun
0.954246451,0.956502636,0.964639895,0.953387369,sess;mqtt;mdns;quic;ssl;bootp;ssdp;ntp
0.968892457,0.969244288,0.972058015,0.967514805,sess;mqtt;mdns;quic;ssl;bootp;classicstun;ntp
0.969527218,0.97056239,0.973098875,0.968211483,sess;mqtt;mdns;quic;ssl;ssdp;classicstun;ntp
0.960816317,0.96572935,0.96666172,0.958355993,sess;mqtt;mdns;quic;bootp;ssdp;classicstun;ntp
0.968212024,0.970123023,0.974670675,0.96457161,sess;mqtt;mdns;ssl;bootp;ssdp;classicstun;ntp
0.966538872,0.967486819,0.970547337,0.964463513,sess;mqtt;quic;ssl;bootp;ssdp;classicstun;ntp
0.971407518,0.972319859,0.97615441,0.969670636,sess;dns;mdns;quic;ssl;bootp;ssdp;classicstun
0.972662838,0.973198594,0.977803953,0.970662815,sess;dns;mdns;quic;ssl;bootp;ssdp;ntp
0.967637002,0.967486819,0.970353316,0.966058044,sess;dns;mdns;quic;ssl;bootp;classicstun;ntp
0.970581317,0.970123023,0.97339376,0.969039488,sess;dns;mdns;quic;ssl;ssdp;classicstun;ntp
0.969460825,0.972759227,0.974806009,0.966963903,sess;dns;mdns;quic;bootp;ssdp;classicstun;ntp
0.968763351,0.969683656,0.973403126,0.966426893,sess;dns;mdns;ssl;bootp;ssdp;classicstun;ntp
0.971649026,0.971880492,0.975325776,0.970168847,sess;dns;quic;ssl;bootp;ssdp;classicstun;ntp
0.967017046,0.968365554,0.973109446,0.96495219,sess;mdns;quic;ssl;bootp;ssdp;classicstun;ntp
0.960780411,0.957381371,0.961234245,0.962103446,tcp;http;mqtt;dns;mdns;quic;ssl;bootp
0.94303263,0.952108963,0.957556206,0.944090098,tcp;http;mqtt;dns;mdns;quic;ssl;ssdp
0.960310947,0.957381371,0.960686615,0.961355272,tcp;http;mqtt;dns;mdns;quic;ssl;classicstun
0.955133777,0.955184534,0.95518166,0.956738337,tcp;http;mqtt;dns;mdns;quic;ssl;ntp
0.919277296,0.921353251,0.944339378,0.917128162,tcp;http;mqtt;dns;mdns;quic;bootp;ssdp
0.847249759,0.873901582,0.930805005,0.861936804,tcp;http;mqtt;dns;mdns;quic;bootp;classicstun
0.812804919,0.83172232,0.893451471,0.819243593,tcp;http;mqtt;dns;mdns;quic;bootp;ntp
0.949628524,0.946836555,0.952506964,0.950079403,tcp;http;mqtt;dns;mdns;quic;ssdp;classicstun
0.910462634,0.910369069,0.93743233,0.905534685,tcp;http;mqtt;dns;mdns;quic;ssdp;ntp
0.85248353,0.88400703,0.934783193,0.866398127,tcp;http;mqtt;dns;mdns;quic;classicstun;ntp
0.960623525,0.961775044,0.959822066,0.9635703,tcp;http;mqtt;dns;mdns;ssl;bootp;ssdp
0.95955795,0.95913884,0.959421316,0.961338458,tcp;http;mqtt;dns;mdns;ssl;bootp;classicstun
0.959835053,0.956942004,0.959400412,0.961700351,tcp;http;mqtt;dns;mdns;ssl;bootp;ntp
0.929505946,0.938927944,0.946274352,0.934157744,tcp;http;mqtt;dns;mdns;ssl;ssdp;classicstun
0.929916799,0.93629174,0.945796109,0.934660205,tcp;http;mqtt;dns;mdns;ssl;ssdp;ntp
0.940289676,0.945957821,0.956591421,0.943747217,tcp;http;mqtt;dns;mdns;ssl;classicstun;ntp
0.954400718,0.951669596,0.956950709,0.954654682,tcp;http;mqtt;dns;mdns;bootp;ssdp;classicstun
0.920836555,0.920913884,0.945203411,0.917100488,tcp;http;mqtt;dns;mdns;bootp;ssdp;ntp
0.840044438,0.87258348,0.908287519,0.856639984,tcp;http;mqtt;dns;mdns;bootp;classicstun;ntp
0.927222035,0.932776801,0.948452033,0.929059662,tcp;http;mqtt;dns;mdns;ssdp;classicstun;ntp
0.949656691,0.955184534,0.968538347,0.949768828,tcp;http;mqtt;dns;quic;ssl;bootp;ssdp
0.965044863,0.964411248,0.964771461,0.96673141,tcp;http;mqtt;dns;quic;ssl;bootp;classicstun
0.964729215,0.96397188,0.964472946,0.966447927,tcp;http;mqtt;dns;quic;ssl;bootp;ntp
0.962159722,0.961335677,0.962071068,0.965102515,tcp;http;mqtt;dns;quic;ssl;ssdp;classicstun
0.955852916,0.955184534,0.955780053,0.957803796,tcp;http;mqtt;dns;quic;ssl;ssdp;ntp
0.955233542,0.9543058,0.955083564,0.95754758,tcp;http;mqtt;dns;quic;ssl;classicstun;ntp
0.951705302,0.95254833,0.953816506,0.953230761,tcp;http;mqtt;dns;quic;bootp;ssdp;classicstun
0.925143875,0.919595782,0.95395089,0.921519714,tcp;http;mqtt;dns;quic;bootp;ssdp;ntp
0.850908809,0.889279438,0.927626077,0.863772824,tcp;http;mqtt;dns;quic;bootp;classicstun;ntp
0.958559526,0.956502636,0.960974522,0.960539538,tcp;http;mqtt;dns;quic;ssdp;classicstun;ntp
0.963956749,0.96397188,0.96451591,0.96476473,tcp;http;mqtt;dns;ssl;bootp;ssdp;classicstun
0.957536872,0.955623902,0.957432627,0.959179541,tcp;http;mqtt;dns;ssl;bootp;ssdp;ntp
0.9589786,0.956942004,0.959146452,0.960189173,tcp;http;mqtt;dns;ssl;bootp;classicstun;ntp
0.930995597,0.939806678,0.946459206,0.936147856,tcp;http;mqtt;dns;ssl;ssdp;classicstun;ntp
0.947600076,0.944200351,0.950590783,0.948479935,tcp;http;mqtt;dns;bootp;ssdp;classicstun;ntp
0.951052958,0.951230228,0.952166391,0.951988264,tcp;http;mqtt;mdns;quic;ssl;bootp;ssdp
0.956434162,0.956502636,0.956635672,0.958088881,tcp;http;mqtt;mdns;quic;ssl;bootp;classicstun
0.947693507,0.946397188,0.94781218,0.949673863,tcp;http;mqtt;mdns;quic;ssl;bootp;ntp
0.961854041,0.958699473,0.962293106,0.962718757,tcp;http;mqtt;mdns;quic;ssl;ssdp;classicstun
0.947664645,0.949033392,0.948852575,0.948522023,tcp;http;mqtt;mdns;quic;ssl;ssdp;ntp
0.955417741,0.952108963,0.956538788,0.956362924,tcp;http;mqtt;mdns;quic;ssl;classicstun;ntp
0.767867549,0.812829525,0.822276033,0.793908686,tcp;http;mqtt;mdns;quic;bootp;ssdp;classicstun
0.75557088,0.753954306,0.923059761,0.751636318,tcp;http;mqtt;mdns;quic;bootp;ssdp;ntp
0.695244208,0.738137083,0.844534078,0.701118775,tcp;http;mqtt;mdns;quic;bootp;classicstun;ntp
0.846674187,0.847539543,0.925518628,0.842243379,tcp;http;mqtt;mdns;quic;ssdp;classicstun;ntp
0.956068126,0.954745167,0.955864405,0.957660515,tcp;http;mqtt;mdns;ssl;bootp;ssdp;classicstun
0.950291499,0.949912127,0.950953018,0.951787372,tcp;http;mqtt;mdns;ssl;bootp;ssdp;ntp
0.956199214,0.953427065,0.955876992,0.958298435,tcp;http;mqtt;mdns;ssl;bootp;classicstun;ntp
0.931720872,0.937170475,0.952962865,0.936332332,tcp;http;mqtt;mdns;ssl;ssdp;classicstun;ntp
0.856345483,0.855887522,0.924105812,0.849286521,tcp;http;mqtt;mdns;bootp;ssdp;classicstun;ntp
0.957229645,0.952987698,0.958276919,0.959006269,tcp;http;mqtt;quic;ssl;bootp;ssdp;classicstun
0.948469581,0.950351494,0.948200866,0.949686238,tcp;http;mqtt;quic;ssl;bootp;ssdp;ntp
0.957822255,0.956063269,0.957406346,0.960928978,tcp;http;mqtt;quic;ssl;bootp;classicstun;ntp
0.960453775,0.960896309,0.960740561,0.961693549,tcp;http;mqtt;quic;ssl;ssdp;classicstun;ntp
0.844109713,0.84797891,0.919818159,0.837122727,tcp;http;mqtt;quic;bootp;ssdp;classicstun;ntp
0.959842698,0.959578207,0.95958303,0.96200509,tcp;http;mqtt;ssl;bootp;ssdp;classicstun;ntp
0.957143864,0.955184534,0.956653674,0.958863921,tcp;http;dns;mdns;quic;ssl;bootp;ssdp
0.960232626,0.957820738,0.959759886,0.962326888,tcp;http;dns;mdns;quic;ssl;bootp;classicstun
0.959093739,0.956942004,0.958759667,0.960601436,tcp;http;dns;mdns;quic;ssl;bootp;ntp
0.931589863,0.938927944,0.951471867,0.937299172,tcp;http;dns;mdns;quic;ssl;ssdp;classicstun
0.928146165,0.937609842,0.946482827,0.937985436,tcp;http;dns;mdns;quic;ssl;ssdp;ntp
0.922143663,0.935413005,0.94685164,0.931657116,tcp;http;dns;mdns;quic;ssl;classicstun;ntp
0.95684781,0.955184534,0.958396677,0.958810764,tcp;http;dns;mdns;quic;bootp;ssdp;classicstun
0.9225969,0.925307557,0.955513855,0.919989917,tcp;http;dns;mdns;quic;bootp;ssdp;ntp
0.845086446,0.882249561,0.906135155,0.859572111,tcp;http;dns;mdns;quic;bootp;classicstun;ntp
0.919684817,0.931019332,0.945851246,0.926408423,tcp;http;dns;mdns;quic;ssdp;classicstun;ntp
0.961838237,0.961335677,0.9617556,0.96351286,tcp;http;dns;mdns;ssl;bootp;ssdp;classicstun
0.959997592,0.95913884,0.959763651,0.961586887,tcp;http;dns;mdns;ssl;bootp;ssdp;ntp
0.955987061,0.953427065,0.955772272,0.957753702,tcp;http;dns;mdns;ssl;bootp;classicstun;ntp
0.85725379,0.884446397,0.869797415,0.874425997,tcp;http;dns;mdns;ssl;ssdp;classicstun;ntp
0.945159765,0.943760984,0.949086151,0.945464439,tcp;http;dns;mdns;bootp;ssdp;classicstun;ntp
0.953000633,0.951230228,0.953483053,0.954462266,tcp;http;dns;quic;ssl;bootp;ssdp;classicstun
0.940076196,0.949472759,0.95155369,0.940714663,tcp;http;dns;quic;ssl;bootp;ssdp;ntp
0.959347301,0.956942004,0.9592496,0.960629801,tcp;http;dns;quic;ssl;bootp;classicstun;ntp
0.93069241,0.940246046,0.950541995,0.936761423,tcp;http;dns;quic;ssl;ssdp;classicstun;ntp
0.95268452,0.951669596,0.953280442,0.954743348,tcp;http;dns;quic;bootp;ssdp;classicstun;ntp
0.957009323,0.952987698,0.9568034,0.959153536,tcp;http;dns;ssl;bootp;ssdp;classicstun;ntp
0.962953612,0.96572935,0.962493438,0.964579683,tcp;http;mdns;quic;ssl;bootp;ssdp;classicstun
0.949008595,0.946836555,0.950833366,0.949593215,tcp;http;mdns;quic;ssl;bootp;ssdp;ntp
0.954795018,0.953866432,0.955682582,0.956144299,tcp;http;mdns;quic;ssl;bootp;classicstun;ntp
0.929655773,0.940685413,0.945790459,0.934215965,tcp;http;mdns;quic;ssl;ssdp;classicstun;ntp
0.855588465,0.86115993,0.920248618,0.848155017,tcp;http;mdns;quic;bootp;ssdp;classicstun;ntp
0.94207713,0.949472759,0.961310787,0.943690465,tcp;http;mdns;ssl;bootp;ssdp;classicstun;ntp
0.959598262,0.957381371,0.959785341,0.961015582,tcp;http;quic;ssl;bootp;ssdp;classicstun;ntp
0.947902633,0.956063269,0.96048457,0.946877193,tcp;mqtt;dns;mdns;quic;ssl;bootp;ssdp
0.943960046,0.956502636,0.962135498,0.945181798,tcp;mqtt;dns;mdns;quic;ssl;bootp;classicstun
0.954006458,0.958699473,0.968521688,0.952647023,tcp;mqtt;dns;mdns;quic;ssl;bootp;ntp
0.950156591,0.958699473,0.964505405,0.948853845,tcp;mqtt;dns;mdns;quic;ssl;ssdp;classicstun
0.948140225,0.9543058,0.959849128,0.945924762,tcp;mqtt;dns;mdns;quic;ssl;ssdp;ntp
0.951338481,0.960456942,0.971743509,0.949332581,tcp;mqtt;dns;mdns;quic;ssl;classicstun;ntp
0.943666111,0.946397188,0.965157575,0.942664874,tcp;mqtt;dns;mdns;quic;bootp;ssdp;classicstun
0.894823204,0.889279438,0.947567779,0.887327186,tcp;mqtt;dns;mdns;quic;bootp;ssdp;ntp
0.834770117,0.861599297,0.922423003,0.851823923,tcp;mqtt;dns;mdns;quic;bootp;classicstun;ntp
0.942120072,0.949033392,0.960931442,0.940230096,tcp;mqtt;dns;mdns;quic;ssdp;classicstun;ntp
0.950955347,0.961335677,0.969301269,0.950074531,tcp;mqtt;dns;mdns;ssl;bootp;ssdp;classicstun
0.948838042,0.956942004,0.966506254,0.949091848,tcp;mqtt;dns;mdns;ssl;bootp;ssdp;ntp
0.945653267,0.956502636,0.962722095,0.946031848,tcp;mqtt;dns;mdns;ssl;bootp;classicstun;ntp
0.914963336,0.915202109,0.941741943,0.924508123,tcp;mqtt;dns;mdns;ssl;ssdp;classicstun;ntp
0.940291777,0.945518453,0.961066666,0.938653644,tcp;mqtt;dns;mdns;bootp;ssdp;classicstun;ntp
0.944261456,0.958260105,0.963204552,0.945598157,tcp;mqtt;dns;quic;ssl;bootp;ssdp;classicstun
0.958622042,0.967926186,0.971670479,0.955745209,tcp;mqtt;dns;quic;ssl;bootp;ssdp;ntp
0.942595239,0.955184534,0.96822311,0.943831452,tcp;mqtt;dns;quic;ssl;bootp;classicstun;ntp
0.945026678,0.9543058,0.963077933,0.945345751,tcp;mqtt;dns;quic;ssl;ssdp;classicstun;ntp
0.945553282,0.949912127,0.962855744,0.941874619,tcp;mqtt;dns;quic;bootp;ssdp;classicstun;ntp
0.948667702,0.954745167,0.968054675,0.949533967,tcp;mqtt;dns;ssl;bootp;ssdp;classicstun;ntp
0.932782318,0.946397188,0.958793095,0.937033,tcp;mqtt;mdns;quic;ssl;bootp;ssdp;classicstun
0.937729369,0.953427065,0.963041998,0.939290926,tcp;mqtt;mdns;quic;ssl;bootp;ssdp;ntp
0.940109617,0.9543058,0.962360124,0.942249518,tcp;mqtt;mdns;quic;ssl;bootp;classicstun;ntp
0.939401442,0.945079086,0.955760743,0.939416596,tcp;mqtt;mdns;quic;ssl;ssdp;classicstun;ntp
0.839760876,0.838752197,0.925106061,0.834110058,tcp;mqtt;mdns;quic;bootp;ssdp;classicstun;ntp
0.942924431,0.954745167,0.961308821,0.944359009,tcp;mqtt;mdns;ssl;bootp;ssdp;classicstun;ntp
0.943596448,0.952108963,0.964462236,0.945962183,tcp;mqtt;quic;ssl;bootp;ssdp;classicstun;ntp
0.943236963,0.951230228,0.957874508,0.94452017,tcp;dns;mdns;quic;ssl;bootp;ssdp;classicstun
